phenotype	taxonomy rank level	NCBI taxon id	scientific name	super kingdom	Nr. runs in which the species/genus can be found	mean relative abundance	median relative abundance	SD of relative abundance	
D003924	species	521157	Weissella sp. KLDS 7.0701	Bacteria	24	0.0241024965833333	0.0003732185	0.111747763774719	
D003924	species	748811	Sulfuritalea hydrogenivorans	Bacteria	24	0.0012784385	0.000384331	0.00218829144933868	
D003924	species	927083	Sandaracinus amylolyticus	Bacteria	24	0.00190429004166667	0.00033296	0.00256250016158714	
D003924	species	1110546	Veillonella tobetsuensis	Bacteria	24	0.0283266525	0.00620916	0.0565375408596605	
D003924	species	1113673	Sporosarcina sp. NBRC 100707	Bacteria	24	0.000434637416666667	0.000325507	0.000371673023834113	
D003924	species	1113737	Bacillus sp. NBRC 101223	Bacteria	24	0.000294916883333333	0.0002748635	0.000171126282488448	
D003924	species	1114067	Weissella sp. NBRC 107245	Bacteria	24	0.01821719825	0.000511381	0.082401047109625	
D003924	species	1144673	Acinetobacter sp. CIP 64.7	Bacteria	24	0.013620688375	0.000634337	0.0271873246329663	
D003924	species	1229909	Candidatus Nitrosopumilus sp. AR2	Archaea	24	0.0643190578333333	0.000795342	0.170960664593621	
D003924	species	301	Pseudomonas oleovorans	Bacteria	23	0.0142995371478261	0.000436121	0.0377428365783658	
D003924	species	408	Methylobacterium extorquens	Bacteria	23	0.00465060904347826	0.000602343	0.00631556373060526	
D003924	species	415	Methylobacter luteus	Bacteria	23	0.000523242034782609	0.000266547	0.000813266485859256	
D003924	species	549	Pantoea agglomerans	Bacteria	23	0.000556546565217391	0.000329542	0.000557842045279667	
D003924	species	735	Haemophilus parahaemolyticus	Bacteria	23	0.00396830295652174	0.000641383	0.010085549547945	
D003924	species	777	Coxiella burnetii	Bacteria	23	0.00184437186956522	0.000267056	0.00362300132208814	
D003924	species	863	Syntrophomonas wolfei	Bacteria	23	0.000761250086956522	0.000289238	0.00113095601320375	
D003924	species	1365	Lactococcus plantarum	Bacteria	23	0.002803689	0.000295937	0.0084924025805275	
D003924	species	1471	Bacillus methanolicus	Bacteria	23	0.000975484434782609	0.000418463	0.00156007408328348	
D003924	species	1727	Corynebacterium variabile	Bacteria	23	0.00891968813043478	0.00219639	0.0129713522710641	
D003924	species	2190	Methanocaldococcus jannaschii	Archaea	23	0.000422160147826087	0.000341369	0.000285101160215478	
D003924	species	13690	Sphingobium yanoikuyae	Bacteria	23	0.0889975406086956	0.0198773	0.124611823417313	
D003924	species	31943	Brevibacterium iodinum	Bacteria	23	0.0202389422173913	0.0170162	0.0184488356876812	
D003924	species	45465	Vogesella indigofera	Bacteria	23	0.130795028956522	0.0338818	0.18064562675519	
D003924	species	47847	Brachybacterium nesterenkovii	Bacteria	23	0.0100365916521739	0.00115291	0.0228207196374035	
D003924	species	53254	Bosea thiooxidans	Bacteria	23	0.00724989513043478	0.0016353	0.0143600832061409	
D003924	species	62322	Shewanella baltica	Bacteria	23	0.00442932508695652	0.000422826	0.0139918138608233	
D003924	species	69373	Curtobacterium pusillum	Bacteria	23	0.0326275286956522	0.0117657	0.0565281053215492	
D003924	species	72803	Thermococcus siculi	Archaea	23	0.000485870782608696	0.000307515	0.000474254525765721	
D003924	species	78259	Scardovia inopinata	Bacteria	23	0.000907263173913044	0.000449825	0.00107838180168632	
D003924	species	85338	Rothia sp. CCUG 25688	Bacteria	23	0.000703168391304348	0.000424288	0.000865650530534997	
D003924	species	85698	Achromobacter xylosoxidans	Bacteria	23	0.270516310173913	0.0108463	0.462901241977889	
D003924	species	93063	Sphingomonas aquatilis	Bacteria	23	0.00958473586956522	0.00208942	0.0149063866241874	
D003924	species	110662	Synechococcus sp. CC9605	Bacteria	23	0.00246403073913043	0.0006921	0.00382245162111266	
D003924	species	112002	Psychrobacter pacificensis	Bacteria	23	0.00078251027826087	0.000334088	0.000828694092141375	
D003924	species	173362	Brachybacterium paraconglomeratum	Bacteria	23	0.0137229714782609	0.00417165	0.0284069835529287	
D003924	species	191295	Alcaligenes sp. VKM B-2263	Bacteria	23	0.00412904095652174	0.00106178	0.00588107329969399	
D003924	species	191960	Sedimenticola selenatireducens	Bacteria	23	0.000484822104347826	0.000265608	0.000679747963177874	
D003924	species	207340	Roseomonas mucosa	Bacteria	23	0.00568109873913043	0.00055622	0.00804531917552727	
D003924	species	216940	Spiroplasma lampyridicola	Bacteria	23	0.066319902826087	0.00106897	0.305644862815439	
D003924	species	395387	Curtobacterium ammoniigenes	Bacteria	23	0.0150194907391304	0.00589922	0.0256283532175222	
D003924	species	426421	Sediminibacterium salmoneum	Bacteria	23	0.00470945591304348	0.000405892	0.014694981572513	
D003924	species	588932	Brevundimonas naejangsanensis	Bacteria	23	0.0129168815217391	0.00600708	0.0170717730414306	
D003924	species	644281	Methanocaldococcus sp. FS406-22	Archaea	23	0.000250481869565217	0.000224912	0.000116800954232288	
D003924	species	694315	Kofleria flava	Bacteria	23	0.0058698910173913	0.00311594	0.0101874287367795	
D003924	species	722472	Bradyrhizobium lablabi	Bacteria	23	0.00123428465217391	0.000424288	0.00192371332905519	
D003924	species	742013	Delftia sp. Cs1-4	Bacteria	23	0.00500996473913043	0.00121118	0.00712976938009472	
D003924	species	874454	Pseudoalteromonas arabiensis	Bacteria	23	0.013850200826087	0.00240351	0.0203968572754494	
D003924	species	1113922	Sphingobium sp. NBRC 103272	Bacteria	23	0.000480054434782609	0.000443689	0.000304416248399939	
D003924	species	1177755	Methyloligella halotolerans	Bacteria	23	0.00491435839130435	0.000260217	0.0152654589285727	
D003924	species	1463840	Streptomyces sp. NRRL F-2305	Bacteria	23	0.00319192708695652	0.00166852	0.0039367129610526	
D003924	species	1484053	Mariniphaga anaerophila	Bacteria	23	0.001641479	0.000436121	0.00163809891048595	
D003924	species	1755610	Alistipes sp. MC_19	Bacteria	23	0.0029754657826087	0.0006921	0.00659657432837787	
D003924	species	317	Pseudomonas syringae	Bacteria	22	0.0459772762272727	0.000246548	0.119225463124066	
D003924	species	478	Moraxella nonliquefaciens	Bacteria	22	0.0495384706818182	0.0003509145	0.137519513983434	
D003924	species	495	Neisseria elongata	Bacteria	22	0.00798602209090909	0.00026442	0.0326909985192429	
D003924	species	571	Klebsiella oxytoca	Bacteria	22	0.0414768181818182	0.013305	0.0745640604342438	
D003924	species	1472	Paenibacillus pabuli	Bacteria	22	0.00555492790909091	0.0032739	0.0112536682067396	
D003924	species	1583	Weissella confusa	Bacteria	22	0.0290099763636364	0.006649195	0.0715953807297072	
D003924	species	2374	Acetonema longum	Bacteria	22	0.000970441463636364	0.0003431415	0.00136393311011707	
D003924	species	33935	Lysinibacillus macroides	Bacteria	22	0.000402873081818182	0.0002560645	0.000426139937032442	
D003924	species	38302	Corynebacterium mycetoides	Bacteria	22	0.00203802876363636	0.000771213	0.00285668695945033	
D003924	species	39494	[Eubacterium] tortuosum	Bacteria	22	0.00495090424545455	0.004059135	0.00468738477171842	
D003924	species	40542	Leptotrichia buccalis	Bacteria	22	0.00123106650909091	0.0002979775	0.00207097783618338	
D003924	species	46610	Geobacter sp.	Bacteria	22	0.0009993105	0.000259465	0.00206253593872967	
D003924	species	47846	Brachybacterium conglomeratum	Bacteria	22	0.0144346875	0.00402027	0.0297395397618153	
D003924	species	51161	Actinobacillus delphinicola	Bacteria	22	0.00128185586363636	0.0003208015	0.0017628484475027	
D003924	species	52229	Hallella seregens	Bacteria	22	0.000720176590909091	0.0004581975	0.00106173880592431	
D003924	species	52773	Actinomyces meyeri	Bacteria	22	0.000840162227272727	0.000398519	0.00105530752199324	
D003924	species	53374	Corynebacterium coyleae	Bacteria	22	0.0048856505	0.00426644	0.00581477487443916	
D003924	species	58172	Paenibacillus sp.	Bacteria	22	0.000915851681818182	0.000335233	0.00118475401256079	
D003924	species	78344	Bifidobacterium gallinarum	Bacteria	22	0.00101571338181818	0.0004434185	0.00121198356328479	
D003924	species	99807	Corynebacterium auriscanis	Bacteria	22	0.00218631095454545	0.000882639	0.00247691412358768	
D003924	species	132476	Pseudomonas kilonensis	Bacteria	22	0.000835547472727273	0.0002521305	0.00165362111265572	
D003924	species	147802	Lactobacillus iners	Bacteria	22	0.0103498313636364	0.000325507	0.0346259117100802	
D003924	species	174709	Allobaculum stercoricanis	Bacteria	22	0.00276570486363636	0.0001887725	0.0104096368347847	
D003924	species	230143	Scardovia wiggsiae	Bacteria	22	0.0208459090909091	0.005425	0.052332635420802	
D003924	species	259059	Lactobacillus satsumensis	Bacteria	22	0.00301224880909091	0.0005016265	0.0100670781261237	
D003924	species	261685	Thermosinus carboxydivorans	Bacteria	22	0.000326571954545455	0.0002897105	0.000224865408736294	
D003924	species	265606	Rhodopirellula baltica	Bacteria	22	0.0110984153636364	0.0006438265	0.0233028163362665	
D003924	species	336261	Thermovirga lienii	Bacteria	22	0.000397596272727273	0.0003185285	0.000328642989700023	
D003924	species	431273	Lactobacillus senmaizukei	Bacteria	22	0.00482087881818182	0.000595704	0.00861302820813189	
D003924	species	452623	Pseudoclavibacter soli	Bacteria	22	0.000640034018181818	0.0003603815	0.000801892470254702	
D003924	species	487173	Dialister succinatiphilus	Bacteria	22	2.27813454545455	0.47279	4.90750700167439	
D003924	species	487316	Acinetobacter soli	Bacteria	22	0.0275081308636364	0.0006506865	0.0644998665020039	
D003924	species	587753	Pseudomonas chlororaphis	Bacteria	22	0.0126292229272727	0.000385169	0.031390366987075	
D003924	species	658457	Pseudomonas composti	Bacteria	22	0.0116892609090909	0.0007798775	0.0298831387191841	
D003924	species	882162	Delftia sp. IHB B 4037	Bacteria	22	0.00883113604545454	0.00398397	0.0110104402805283	
D003924	species	1069813	Bacillus berkeleyi	Bacteria	22	0.000741955018181818	0.0002756315	0.00118485251943651	
D003924	species	1113609	Sphingobacterium sp. NBRC 13496	Bacteria	22	0.0894041830454545	0.0219631	0.124789784358362	
D003924	species	1236906	Neptunomonas sp. BPy-1	Bacteria	22	0.000896979818181818	0.0003388735	0.00158045273256828	
D003924	species	1590651	Paenibacillus sp. VKM B-2647	Bacteria	22	0.0132822451363636	0.00601454	0.0167795642738267	
D003924	species	1355	Enterococcus columbae	Bacteria	21	0.00101213175238095	0.000271617	0.00140527981902274	
D003924	species	1454	Bacillus azotoformans	Bacteria	21	0.000823799095238095	0.000301172	0.00104608268442991	
D003924	species	1527	Anaerocolumna aminovalerica	Bacteria	21	0.000411772161904762	0.000279815	0.00030068587600975	
D003924	species	1533	Clostridium fallax	Bacteria	21	0.000414890047619048	0.000271617	0.000327074803931528	
D003924	species	1544	[Clostridium] oroticum	Bacteria	21	0.000869266685714286	0.000260217	0.00160898513729782	
D003924	species	1698	Brevibacterium epidermidis	Bacteria	21	0.00930122895238095	0.00932201	0.0072833824497062	
D003924	species	38289	Corynebacterium jeikeium	Bacteria	21	0.00323012352380952	0.00186939	0.00371804775099535	
D003924	species	69895	Tindallia magadiensis	Bacteria	21	0.000718640095238095	0.000424288	0.00113672490213142	
D003924	species	70863	Shewanella oneidensis	Bacteria	21	0.000509799428571429	0.000341369	0.000658133894735682	
D003924	species	70995	Lewinella cohaerens	Bacteria	21	0.00397573642857143	0.000308097	0.00875382560791528	
D003924	species	77038	Wolbachia endosymbiont of Drosophila simulans	Bacteria	21	0.0741133366666667	0.00692695	0.19807898341387	
D003924	species	84595	Gordonia polyisoprenivorans	Bacteria	21	0.000396100142857143	0.000237239	0.000594944477028007	
D003924	species	93064	Sphingomonas koreensis	Bacteria	21	0.00553451904761905	0.00123239	0.0106144981384731	
D003924	species	95149	Helicobacter pametensis	Bacteria	21	0.00348415166666667	0.00219639	0.00392297662607688	
D003924	species	100886	Catenibacterium mitsuokai	Bacteria	21	1.82662523809524	1.03914	2.25121017210659	
D003924	species	136241	Mycoplasma haemocanis	Bacteria	21	0.000242050428571429	0.000199781	0.000154436555943071	
D003924	species	147047	Desulfovibrio mexicanus	Bacteria	21	0.000991528904761905	0.000336378	0.00163308379047077	
D003924	species	152331	Lactobacillus parabuchneri	Bacteria	21	0.000757718704761905	0.000347315	0.00111823060798851	
D003924	species	154288	Turicibacter sanguinis	Bacteria	21	0.0477314285714286	0.01702	0.0680197187796094	
D003924	species	179838	Lactobacillus diolivorans	Bacteria	21	0.00373963119047619	0.000919581	0.00733434489956279	
D003924	species	196162	Nocardioides sp. JS614	Bacteria	21	0.00307623646666667	0.000422826	0.0045051031676101	
D003924	species	225195	Pelobacter massiliensis	Bacteria	21	0.00947233114285714	0.00239968	0.0156876783765777	
D003924	species	234835	Brevibacterium antiquum	Bacteria	21	0.00529032695238095	0.00385121	0.00507376708515392	
D003924	species	246167	Vibrio crassostreae	Bacteria	21	0.0757697801904762	0.00363353	0.120888167552628	
D003924	species	247639	marine gamma proteobacterium HTCC2080	Bacteria	21	0.0038295240952381	0.000501133	0.00644245750147642	
D003924	species	264697	Bacillus muralis	Bacteria	21	0.000781608904761905	0.000265608	0.00125679725822791	
D003924	species	273164	Pontibacillus marinus	Bacteria	21	0.000488359428571429	0.000270343	0.000836098206188697	
D003924	species	310400	Sphingomonas yunnanensis	Bacteria	21	0.00106313047619048	0.000344843	0.00142510241342725	
D003924	species	390842	Lactobacillus parafarraginis	Bacteria	21	0.00143971652380952	0.00031505	0.00306813525762416	
D003924	species	392589	Perlucidibaca piscinae	Bacteria	21	0.144881192809524	0.00034605	0.38376114610064	
D003924	species	394340	Asaccharobacter celatus	Bacteria	21	0.000910163161904762	0.000427589	0.00144948665232658	
D003924	species	407975	Prevotella pleuritidis	Bacteria	21	0.00258947580952381	0.000424288	0.00324114322590262	
D003924	species	423605	Elusimicrobium minutum	Bacteria	21	0.252871767828571	0.00031505	0.825177718994824	
D003924	species	469588	Bacteroides sp. 2_1_22	Bacteria	21	2.18818333333333	0.47546	6.93611672493214	
D003924	species	552396	Erysipelotrichaceae bacterium 5_2_54FAA	Bacteria	21	0.0261452380952381	0.02004	0.037419765180857	
D003924	species	666686	Bacillus sp. 1NLA3E	Bacteria	21	0.00220381138095238	0.00123239	0.00223855092875381	
D003924	species	1041504	Candidatus Arthromitus sp. SFB-rat-Yit	Bacteria	21	0.00109130361904762	0.000519075	0.00211089738599311	
D003924	species	1137799	Endozoicomonas numazuensis	Bacteria	21	0.00446709938095238	0.000640716	0.00608730338748137	
D003924	species	1144661	Acinetobacter sp. CIP 101934	Bacteria	21	0.00968510785714286	0.000929397	0.0182271536858115	
D003924	species	1391653	Vulgatibacter incomptus	Bacteria	21	0.000526315257142857	0.00031505	0.00085525183032104	
D003924	species	1566358	Paenibacillus sp. IHBB 10380	Bacteria	21	0.000294767333333333	0.00027811	0.000141624076651653	
D003924	species	1586267	Apibacter mensalis	Bacteria	21	0.181234987857143	0.0189115	0.287517034832752	
D003924	species	1652017	Novosphingobium sp. YIM78034	Bacteria	21	0.001843831	0.000599921	0.0042087126337835	
D003924	species	1691891	Nonomuraea sp. NBRC 110462	Bacteria	21	0.000942720333333333	0.000308097	0.00247733044647932	
D003924	species	9	Buchnera aphidicola	Bacteria	20	0.00118906062	0.0002668015	0.00215743949220011	
D003924	species	61	Vitreoscilla stercoraria	Bacteria	20	0.00375684515	0.003738265	0.00260757007426098	
D003924	species	292	Burkholderia cepacia	Bacteria	20	0.003071506	0.000346079	0.00557763518147148	
D003924	species	471	Acinetobacter calcoaceticus	Bacteria	20	0.00248138775	0.0005500995	0.0039882175076278	
D003924	species	480	Moraxella catarrhalis	Bacteria	20	0.06806820867	0.002288445	0.170330960708301	
D003924	species	1015	Bergeyella zoohelcum	Bacteria	20	0.0057596065	0.003873175	0.00540856110651937	
D003924	species	1258	Peptoniphilus asaccharolyticus	Bacteria	20	0.00665844145	0.000740964	0.015782689359664	
D003924	species	1317	Streptococcus downei	Bacteria	20	0.0060800758	0.000787438	0.013297679509721	
D003924	species	1503	[Clostridium] purinilyticum	Bacteria	20	0.01743908045	0.000408792	0.0576262242710933	
D003924	species	1538	Clostridium ljungdahlii	Bacteria	20	0.00776736545	0.0004539595	0.0150633382485555	
D003924	species	29362	[Clostridium] papyrosolvens	Bacteria	20	0.00052154645	0.000325343	0.000659499275664697	
D003924	species	33945	Enterococcus avium	Bacteria	20	0.098575	0.02322	0.157466843978761	
D003924	species	35621	Streptomyces mobaraensis	Bacteria	20	0.0011482461	0.0003324085	0.00158331202199599	
D003924	species	37915	Dietzia maris	Bacteria	20	0.014270147	0.00483666	0.0189950133807841	
D003924	species	38301	Corynebacterium minutissimum	Bacteria	20	0.0275943858	0.003377505	0.0387845004506441	
D003924	species	40681	Sphingomonas asaccharolytica	Bacteria	20	0.00101692812	0.000365962	0.00145890214089636	
D003924	species	60478	Shewanella amazonensis	Bacteria	20	0.0014544442	0.0004438245	0.00270598587865905	
D003924	species	74313	Brevundimonas subvibrioides	Bacteria	20	0.0315662144	0.005070755	0.0672767602172901	
D003924	species	81408	Geobacillus caldoxylosilyticus	Bacteria	20	0.0037698766	0.00267764	0.00469214378571912	
D003924	species	83984	Methanocorpusculum labreanum	Archaea	20	0.00036026	0.000256573	0.000346183177454243	
D003924	species	86665	Bacillus halodurans	Bacteria	20	0.00211219995	0.0009029435	0.00314865897190649	
