phenotype	taxonomy rank level	NCBI taxon id 1	NCBI taxon id 2	pvalue Pearson	correlation coefficient Pearson	pvalue Spearman	correlation coefficient Spearman	nr. co-occurred samples	nr. samples of taxon1 only	nr. samples of taxon2 only	nr. samples of none	Odds ratio (OR) Fisher test	pvalue Fisher test	OR confidence lower	OR confidence upper	scientific name taxon1	scientific name taxon2
D015179	species	1507	36847	0.0182509107284772	-0.154211541356578	3.36051950799822e-19	-0.541130051098126	15	44	175	1022	1.98961940899205	0.0380037990825195	1.00574367927647	3.73976949562819	Clostridium sp. ATCC 29733	[Clostridium] neopropionicum	
D015179	species	1507	39496	0.00342237493490674	-0.147497972732865	2.66272052148346e-16	-0.397635482888313	26	33	333	864	2.04298100839077	0.0113122826672264	1.15425042108222	3.58286151277515	Clostridium sp. ATCC 29733	Eubacterium ventriosum	
D015179	species	1507	39497	0.0371956494271626	-0.218792362049052	1.24393328771505e-10	-0.611156806574561	8	51	32	1165	5.69443008655891	0.0003461114274612	2.15664115961863	13.4504910066662	Clostridium sp. ATCC 29733	Eubacterium xylanophilum	
D015179	species	1507	44749	0.00047678071421472	-0.291429501364228	1.1550765006755e-21	-0.696874540220589	13	46	81	1116	3.88708321429947	0.000230619866569152	1.84903267450887	7.68915809693633	Clostridium sp. ATCC 29733	Sporobacter termitidis	
D015179	species	1507	46506	0.0399289226955592	-0.0841822244359452	5.6973397319795e-08	-0.220072032324278	35	24	537	660	1.79150092930342	0.0323089787219971	1.02157785578157	3.19017030652559	Clostridium sp. ATCC 29733	Bacteroides stercoris	
D015179	species	1507	61171	9.55790714830287e-05	-0.36653870776166	1.33884102584943e-21	-0.760493443188716	8	51	49	1148	3.66899046046666	0.00394821820302017	1.42537360197965	8.36196648374184	Clostridium sp. ATCC 29733	Holdemania filiformis	
D015179	species	1507	158847	0.0170757251104329	-0.176618151068956	2.48674942530169e-25	-0.672701776446095	12	47	123	1074	2.22745858637125	0.0276693478747699	1.04633040252342	4.4096888768298	Clostridium sp. ATCC 29733	Megamonas hypermegale	
D015179	species	1507	169435	0.00538333527299773	-0.174153118787453	2.09505799044743e-19	-0.525130579462049	18	41	195	1002	2.25408767879636	0.00734013256890158	1.19261583950038	4.1113801236689	Clostridium sp. ATCC 29733	Anaerotruncus colihominis	
D015179	species	1507	180311	0.00232041142876639	-0.295538412074083	3.71984729506522e-19	-0.738420712660253	8	51	45	1152	4.007936466635	0.00245809926207026	1.55042513946031	9.19163569227237	Clostridium sp. ATCC 29733	Hespellia stercorisuis	
D015179	species	1507	291645	0.0489277813663909	-0.118437802799634	8.59146831594764e-14	-0.428420089913313	24	35	218	979	3.07600522247112	0.000117686457640997	1.7128538695049	5.44379450011734	Clostridium sp. ATCC 29733	Bacteroides nordii	
D015179	species	1507	351091	0.00721338659390581	-0.134657998007168	8.23930914654694e-09	-0.284172386977404	38	21	338	859	4.59218672112281	3.27538674728843e-08	2.58419005809191	8.36545003940518	Clostridium sp. ATCC 29733	Oscillibacter valericigenes	
D015179	species	1507	397865	0.00149707477266374	-0.210018442672932	3.85031776545641e-19	-0.548357596492222	20	39	167	1030	3.15889146831117	0.000202942091758972	1.70165350133843	5.70750082046633	Clostridium sp. ATCC 29733	Barnesiella viscericola	
D015179	species	1507	544645	6.30197591763774e-05	-0.265800198511364	1.36755045178009e-19	-0.55933687248978	19	40	162	1035	3.03102244172726	0.000376859622357641	1.61587575947123	5.51281687348891	Clostridium sp. ATCC 29733	Butyricimonas virosa	
D015179	species	1507	626937	0.0213759456818177	-0.218257914553408	3.57030959338241e-25	-0.792689741076283	8	51	52	1145	3.44833178865084	0.00546692202595548	1.3436024567769	7.82985732437266	Clostridium sp. ATCC 29733	Christensenella minuta	
D015179	species	1507	1124188	0.00298413322375715	-0.316549982804547	2.40455745365373e-17	-0.7592953914176	6	53	27	1170	4.89328437707915	0.00341610675620693	1.5837930423349	12.7988024832287	Clostridium sp. ATCC 29733	Flavobacterium fontis	
D015179	species	1507	1465754	0.00538456813759447	-0.19610805909934	9.70014472074819e-27	-0.663446374903058	13	46	141	1056	2.11495024354034	0.0253071427358871	1.02203790080456	4.10345550722843	Clostridium sp. ATCC 29733	Alistipes timonensis	
D015179	species	1510	1124188	0.0102766284443031	-0.35979696392175	1.84477224913128e-07	-0.660041224357403	3	17	30	1206	7.0648595962792	0.0138961121508767	1.26045968821146	26.4136119008309	[Clostridium] stercorarium	Flavobacterium fontis	
D015179	species	1510	1590651	0.000298469264435614	-0.514613995465341	1.26273737889396e-08	-0.730075937592619	3	17	25	1211	8.50731439847996	0.00878049394322449	1.50295033263399	32.2799386891574	[Clostridium] stercorarium	Paenibacillus sp. VKM B-2647	
D015179	species	1512	28123	0.0086113687124299	-0.141241687393116	6.2231518952694e-31	-0.56855910764153	36	227	82	911	1.76095871832208	0.0120391979807364	1.12465486701482	2.71521604232554	[Clostridium] symbiosum	Porphyromonas asaccharolytica	
D015179	species	1512	33039	0.00103308840531876	-0.121791153824449	1.99079779592309e-26	-0.381239464255693	149	114	460	533	1.51390852340512	0.00351813974004076	1.14121201370713	2.01211126938544	[Clostridium] symbiosum	[Ruminococcus] torques	
D015179	species	1515	13689	0.0195398250528696	-0.152245876477357	1.6269059714774e-17	-0.517728570911494	17	194	24	1021	3.72240233374695	0.000125772926476809	1.83980034500769	7.37995767278897	Ruminiclostridium thermocellum	Sphingomonas paucimobilis	
D015179	species	1515	29375	0.00565331981059523	-0.17999786708283	3.57076090829262e-13	-0.450971305137382	21	190	24	1021	4.69365803444374	1.86624223156339e-06	2.43136685477671	8.99951224002587	Ruminiclostridium thermocellum	[Clostridium] xylanolyticum	
D015179	species	1515	33051	0.0181981753591255	-0.153626554658447	4.91721439340682e-18	-0.523869782435396	17	194	25	1020	3.57020983339088	0.000179994374390332	1.77316469666318	7.02898821912385	Ruminiclostridium thermocellum	Sphingomonas sanguinis	
D015179	species	1515	36835	0.0454556915300665	-0.126137529709954	4.62467508997905e-08	-0.335889087831652	55	156	41	1004	8.60958681805445	2.81562827994383e-21	5.43907366961522	13.7246070517789	Ruminiclostridium thermocellum	[Clostridium] colinum	
D015179	species	1515	39777	0.0364022776130569	-0.116479546721923	1.15717176814308e-38	-0.640301852017146	36	175	112	933	1.71282691078764	0.0134660701670875	1.10403364195228	2.61108894502028	Ruminiclostridium thermocellum	Veillonella atypica	
D015179	species	1515	90742	0.0277915035213909	-0.1435476257348	6.60561261999954e-17	-0.509203518705542	16	195	24	1021	3.48578012388199	0.000331773737030066	1.69690529127431	6.98307067416762	Ruminiclostridium thermocellum	Paracoccus sp. MBIC4017	
D015179	species	1515	107580	0.0353820543650364	-0.140350626331329	1.32532852070849e-09	-0.390310595388957	15	196	14	1031	5.6242913431792	1.28783193821892e-05	2.4870933250643	12.7973959901769	Ruminiclostridium thermocellum	Bacteroides sp. CIP103040	
D015179	species	1515	1110546	0.0071474573187578	-0.159578004742399	6.76355037463156e-27	-0.580543897700178	27	184	72	973	1.98176877627998	0.00715509236679656	1.18974868812853	3.22304923922904	Ruminiclostridium thermocellum	Veillonella tobetsuensis	
D015179	species	1520	39484	0.00702733280449504	-0.177294754034591	1.07867024128301e-17	-0.525006238277865	14	30	186	1026	2.57163487532894	0.00983080227631436	1.23522923391278	5.11407196261077	Clostridium beijerinckii	Eubacterium desmolans	
D015179	species	1520	39497	0.0272390891204418	-0.250065887810347	3.66000852128003e-16	-0.764771544355762	6	38	34	1178	5.45503066855534	0.00204643979339979	1.76598533532569	14.2466563703917	Clostridium beijerinckii	Eubacterium xylanophilum	
D015179	species	1520	341225	0.0414241861497557	-0.18805252186583	5.04663572672731e-17	-0.675226097538331	11	33	74	1138	5.1137105059764	8.67736292983651e-05	2.2388236505153	10.888962418197	Clostridium beijerinckii	[Clostridium] saccharogumia	
D015179	species	1530	28447	3.30558793890253e-06	-0.319788333994959	9.18454817957329e-28	-0.669547539099497	15	129	59	1053	2.07376213212338	0.0222433013789852	1.06077757135173	3.83526775006909	Clostridium carnis	Clavibacter michiganensis	
D015179	species	1530	29348	8.5564888992078e-06	-0.270099080517311	4.10515133746187e-41	-0.705821752150835	27	117	120	992	1.90655584820267	0.00835094202087246	1.15624900036851	3.06146166059099	Clostridium carnis	[Clostridium] spiroforme	
D015179	species	1530	29363	0.0074071672350766	-0.189308578835304	1.59132860904662e-25	-0.652560309926573	14	130	55	1057	2.06813564411544	0.0297715959902209	1.0323332291697	3.89997901890468	Clostridium carnis	Clostridium paraputrificum	
D015179	species	1530	35833	0.000289368884342618	-0.232457058769494	1.07868603088628e-29	-0.646629209541553	26	118	95	1017	2.35667915631812	0.000788619712009499	1.40633367085263	3.84644094721195	Clostridium carnis	Bilophila wadsworthia	
D015179	species	1530	39484	8.57913848739973e-08	-0.300234821004672	4.80243698482273e-34	-0.62117542098831	38	106	162	950	2.1007729100038	0.000615751702218392	1.35934935655291	3.19772773367056	Clostridium carnis	Eubacterium desmolans	
D015179	species	1530	39496	0.00231894182544916	-0.143247857944998	3.09261144649244e-30	-0.503030361800647	53	91	306	806	1.53352201653856	0.023993528894022	1.04434900087731	2.23499169749537	Clostridium carnis	Eubacterium ventriosum	
D015179	species	1530	39778	0.000547045449917755	-0.212931338861742	9.61560044624977e-23	-0.558689009283559	40	104	116	996	3.29784987934084	1.11173387924616e-07	2.12382276284123	5.06024573820686	Clostridium carnis	Veillonella dispar	
D015179	species	1530	46503	0.0175784887704749	-0.0826992356729014	3.05140687904075e-06	-0.161767612597866	105	39	680	432	1.70971646931414	0.00600422806084372	1.14826031291075	2.58811663474642	Clostridium carnis	Parabacteroides merdae	
D015179	species	1530	52226	0.000108250711870123	-0.253032679543652	6.06275171178756e-24	-0.601720832625408	28	116	85	1027	2.91304228199141	3.17966111743889e-05	1.75316198294495	4.73425788565066	Clostridium carnis	Mitsuokella multacida	
D015179	species	1530	69825	0.000279192023122589	-0.193646085811924	2.98665565561119e-23	-0.498410774465159	67	77	204	908	3.86754543363149	8.52386698308729e-13	2.6496123732522	5.63872339461154	Clostridium carnis	[Clostridium] indolis	
D015179	species	1530	107580	0.00968786242971959	-0.201458797382874	1.2616690839257e-09	-0.451784146126097	9	135	20	1092	3.63422954668243	0.00355469443811417	1.42696502495821	8.55360783719059	Clostridium carnis	Bacteroides sp. CIP103040	
D015179	species	1530	310297	0.00608910111668075	-0.152555865237235	3.39698531589916e-20	-0.482668810311121	50	94	178	934	2.78838468105451	4.30131566265339e-07	1.86703457474828	4.1313873530551	Clostridium carnis	Bacteroides plebeius	
D015179	species	1530	437898	0.000934971571990563	-0.232831142490259	2.38162266454784e-14	-0.50625184521739	27	117	55	1057	4.42683446727846	6.15545942684431e-08	2.58012819108178	7.45873227870738	Clostridium carnis	Sutterella parvirubra	
D015179	species	1531	28123	0.0354239550611797	-0.172482600530515	8.48406506674616e-14	-0.562319529660183	18	31	100	1107	6.40921204585643	9.00101761009156e-08	3.25432102715867	12.3146743242098	[Clostridium] clostridioforme	Porphyromonas asaccharolytica	
D015179	species	1531	40545	0.02580375194472	-0.187727308121431	1.23947982410707e-12	-0.552379825151462	9	40	92	1115	2.72369004876749	0.0132898294099087	1.12643251268416	5.93055244561418	[Clostridium] clostridioforme	Sutterella wadsworthensis	
D015179	species	1531	154046	2.66967229074692e-70	0.945877468120894	0.0070039318253047	-0.225371385596713	23	26	93	1114	10.5543153334769	1.55011256902753e-12	5.52011989716873	20.0961249163403	[Clostridium] clostridioforme	Hungatella hathewayi	
D015179	species	1531	292800	2.60602107348921e-08	0.6212664816029	0.00361314694298899	-0.353327784655938	23	26	17	1190	60.982097049994	6.11193413298642e-25	27.6413268862385	138.024898929785	[Clostridium] clostridioforme	Flavonifractor plautii	
D015179	species	1531	552398	0.0452759082069962	-0.202736646077778	4.44253466430493e-15	-0.688959667797508	13	36	49	1158	8.50054208851074	1.92552654974918e-07	3.88271153883768	17.7120286408791	[Clostridium] clostridioforme	Ruminococcaceae bacterium D16	
D015179	species	1531	626932	0.0346885566410694	-0.159313146036914	8.87831831537082e-11	-0.463934792103522	16	33	127	1080	4.1161016494826	4.25391012656595e-05	2.05475287076991	7.9486237804676	[Clostridium] clostridioforme	Alistipes indistinctus	
D015179	species	1532	1680	0.00323669367649845	-0.144731286276551	5.61327903456475e-38	-0.57724592963989	48	64	300	844	2.10862377019717	0.000351959966355416	1.38583164216422	3.19233997342714	Blautia coccoides	Bifidobacterium adolescentis	
D015179	species	1532	1747	0.0221000518607329	-0.170050776946848	3.52480418485131e-22	-0.639242999443892	20	92	69	1075	3.38196414298828	4.33895988193388e-05	1.86140630051092	5.9330573907361	Blautia coccoides	Propionibacterium acnes	
D015179	species	1532	29375	0.0171937438551417	-0.198297295224072	2.60059430926182e-15	-0.597690019816939	13	99	32	1112	4.55375406506247	7.18254642027937e-05	2.12168114333947	9.26898946978823	Blautia coccoides	[Clostridium] xylanolyticum	
D015179	species	1532	88431	0.00321279063246501	-0.124200941830394	3.06133967606637e-30	-0.45659471223448	64	48	449	695	2.06264651210028	0.000382230159321048	1.3689530712865	3.12474929722581	Blautia coccoides	Dorea longicatena	
D015179	species	1532	1755626	0.00577467887296433	-0.188984735025976	2.17665576490851e-26	-0.645606181889379	25	87	100	1044	2.99618967098375	4.02543403850554e-05	1.75635099635176	4.97899892409079	Blautia coccoides	Faecalibacterium sp. MC_41	
D015179	species	1535	158847	0.00985984885391632	-0.12060967117973	4.98301359784948e-31	-0.505603386839612	59	322	76	799	1.92528922570961	0.000501313154801295	1.31299557012383	2.81308648097329	[Clostridium] leptum	Megamonas hypermegale	
D015179	species	1535	291645	0.0250221920484152	-0.0982754791831443	2.23714722453748e-35	-0.507428335777654	103	278	139	736	1.96070126705952	8.16320463366817e-06	1.45065180254354	2.64573172458894	[Clostridium] leptum	Bacteroides nordii	
D015179	species	1535	310297	0.00261538113612362	-0.131976941263898	2.73964508802706e-37	-0.520406838706362	91	290	137	738	1.68952342730561	0.000791797079837989	1.23857047345539	2.29854954827471	[Clostridium] leptum	Bacteroides plebeius	
D015179	species	1535	397865	0.0442906275318203	-0.0952898290024268	5.39526990868328e-06	-0.213502582117614	122	259	65	810	5.85983813531581	5.96054225298483e-27	4.16063154422174	8.31193631572912	[Clostridium] leptum	Barnesiella viscericola	
D015179	species	1547	28447	0.0420066426717223	-0.17089673173176	1.30158111456017e-21	-0.692697640016545	13	68	61	1114	3.48565309314733	0.000536169763095241	1.67283038156553	6.8143761279652	Erysipelatoclostridium ramosum	Clavibacter michiganensis	
D015179	species	1547	29363	0.00011450696727239	0.323627560252704	6.99633200649815e-16	-0.61952113534262	13	68	56	1119	3.81368433216966	0.000258601787396516	1.82206519594839	7.4966827690782	Erysipelatoclostridium ramosum	Clostridium paraputrificum	
D015179	species	1547	341225	0.0312100498448421	-0.173136740280793	1.95985643588184e-24	-0.703222276201828	11	70	74	1101	2.33587193364058	0.019688699944329	1.06856186519802	4.68957691111537	Erysipelatoclostridium ramosum	[Clostridium] saccharogumia	
D015179	species	1547	387090	0.0334460735702654	-0.168777108321065	7.4601593850906e-23	-0.679261854251701	11	70	78	1097	2.20819703594914	0.0394356989739797	1.01216910077244	4.42123617600582	Erysipelatoclostridium ramosum	Bacteroides coprophilus	
D015179	species	1547	658087	0.00451751827842777	-0.248494429099854	9.44000607726511e-25	-0.752078514038381	8	73	48	1127	2.5702427451884	0.0236011241043809	1.01201753068073	5.75341492220916	Erysipelatoclostridium ramosum	Lachnospiraceae bacterium 7_1_58FAA	
D015179	species	1596	28131	0.0305019698101925	-0.214364528605398	1.6464917427511e-18	-0.734165861259606	7	43	52	1154	3.60612701047433	0.00717460106296254	1.30562772123068	8.62043588255094	Lactobacillus gasseri	Prevotella intermedia	
D015179	species	1596	102148	0.00427860401419862	-0.281984993330294	4.7153177023683e-24	-0.803718163172184	6	44	51	1155	3.08379067299879	0.0224776425397471	1.0266621640314	7.73300511120612	Lactobacillus gasseri	Solobacterium moorei	
D015179	species	1596	165179	0.00269559561177739	-0.148179370230195	2.11351634144277e-11	-0.323625823375986	23	27	358	848	2.01661034361734	0.0180446345164557	1.08841326384509	3.70802699429795	Lactobacillus gasseri	Prevotella copri	
D015179	species	1596	291644	0.0245787983154338	-0.14662906002987	1.69083545026559e-15	-0.488513325685375	15	35	185	1021	2.36324582044635	0.00948927425312518	1.17433914655861	4.54656291006779	Lactobacillus gasseri	Bacteroides salyersiae	
D015179	species	1630	28133	0.00575044563728389	-0.338919053219521	2.41520770810587e-13	-0.758837853753649	4	33	28	1191	5.14144669285808	0.0127018131781267	1.2402280259733	15.9513820948668	Kandleria vitulina	Prevotella nigrescens	
D015179	species	1630	38286	0.0345022043182273	-0.291022552974647	5.37663882561598e-08	-0.665650690767806	5	32	16	1203	11.676908489396	0.000243138071253043	3.15087124323757	36.1024196030219	Kandleria vitulina	Corynebacterium afermentans	
